CUST_ID,BALANCE,PURCHASES,CASH_ADVANCE,PAYMENTS,CREDIT_LIMIT,PURCHASES_TRX
C11724,5329.544052,1651.64,0.0,1587.462442,5500.0,18.0
C11725,1171.429087,1845.42,0.0,3073.6037690000003,3000.0,7.0
C11726,99.912238,730.2,0.0,463.326909,1000.0,13.0
C11728,114.295749,109.8,0.0,115.418223,1000.0,12.0
C11729,287.099648,2693.64,0.0,2258.647459,9000.0,33.0
C11730,5867.560972,609.0,3397.577504,1498.619792,7000.0,11.0
C11731,7499.30365,350.57,948.2937890000001,1326.4340539999998,7500.0,3.0
C11732,23.331936,1194.96,0.0,1381.5517220000002,1600.0,17.0
C11733,262.72362200000003,2365.07,0.0,3095.8317690000003,9000.0,26.0
C11734,204.584048,0.0,628.366944,1933.810453,1600.0,0.0
C11735,4977.237859000001,61.99,7448.329320000001,6850.235626000001,6500.0,1.0
C11736,433.677841,1391.89,0.0,2312.220888,7000.0,19.0
C11737,1220.493289,0.0,5607.394437,566.644234,6000.0,0.0
C11738,3740.9077310000002,0.0,116.63214099999999,128.371777,4000.0,0.0
C11739,1669.0162599999999,892.3,295.812224,1065.8042599999999,1800.0,14.0
C11740,117.61713400000001,1081.23,0.0,1024.8068859999998,2100.0,29.0
C11741,3802.910134,0.0,1448.031295,915.9006019999999,4000.0,0.0
C11742,43.354029,617.34,0.0,564.8452440000001,1200.0,19.0
C11743,4530.639094,0.0,3162.719581,995.539176,8000.0,0.0
C11744,3529.587012,0.0,3969.324981,3603.147293,9000.0,0.0
C11745,5052.910787,1062.63,2687.982848,917.236699,6000.0,29.0
C11746,51.923357,835.31,0.0,832.140348,7000.0,13.0
C11747,144.01288200000002,675.53,0.0,1945.250404,4000.0,2.0
C11749,293.803208,380.59,118.972449,1172.022584,10000.0,3.0
C11750,11.188595,159.84,0.0,110.86073799999998,1000.0,6.0
C11751,516.814969,276.52,584.976769,927.381808,1500.0,8.0
C11752,1134.1220529999998,288.39,0.0,2155.314664,1400.0,10.0
C11754,1569.88775,741.66,2710.9970940000003,3306.369832,4000.0,8.0
C11755,4532.4334340000005,1433.26,364.852384,3039.325393,7000.0,2.0
C11756,5505.828486,0.0,193.187682,1355.058674,6000.0,0.0
C11757,2843.394382,0.0,3133.305504,680.3881849999999,6000.0,0.0
C11758,2391.214539,4186.49,0.0,2710.98198,4000.0,50.0
C11759,2270.950105,1403.42,0.0,830.130725,8500.0,12.0
C11760,5193.415429,3584.8,0.0,1734.349114,15500.0,52.0
C11761,2431.193194,0.0,195.932353,976.859575,4000.0,0.0
C11762,1232.292951,0.0,5184.090716,6050.8653030000005,4500.0,0.0
C11763,279.253475,3243.86,0.0,3105.312146,8500.0,33.0
C11764,2369.91046,916.22,0.0,795.94344,6500.0,26.0
C11767,193.56576299999998,1821.52,0.0,1543.2100169999999,3000.0,29.0
C11768,3013.590493,0.0,341.36087599999996,750.160714,3000.0,0.0
C11769,92.40606899999999,0.0,683.253783,1044.949836,3500.0,0.0
C11770,2472.874609,2052.74,3251.021027,9076.561131999999,6500.0,30.0
C11771,154.439292,1047.94,0.0,1032.0899650000001,6000.0,17.0
C11773,269.911748,1348.44,298.49130499999995,1258.023851,500.0,44.0
C11774,146.04887,3256.15,0.0,3498.681846,6500.0,22.0
C11775,2779.8334219999997,0.0,1492.253356,1708.4849190000002,3000.0,0.0
C11776,161.792222,2883.58,0.0,3051.442623,2000.0,20.0
C11777,5239.120768,1823.23,0.0,2107.740768,5750.0,14.0
C11778,2288.0148440000003,1753.46,0.0,989.9997390000001,2500.0,50.0
C11779,1526.707241,484.47,402.906235,1086.417545,1500.0,9.0
C11780,52.598282999999995,517.83,0.0,600.096058,6500.0,55.0
C11781,981.886157,0.0,473.430801,768.398403,3500.0,0.0
C11782,14.891634,0.0,116.193463,0.0,3000.0,0.0
C11784,5.270593,69.57,0.0,411.825987,4000.0,2.0
C11785,314.675322,1310.9,0.0,1425.2566,10000.0,35.0
C11786,467.244925,4001.7,0.0,2259.241805,16000.0,109.0
C11787,304.945628,2788.81,266.38309100000004,2803.353036,4000.0,22.0
C11788,1271.429631,0.0,678.525863,526.9100530000001,1500.0,0.0
C11789,97.38932700000001,60.0,0.0,453.421982,12500.0,1.0
C11790,1597.521193,211.07,994.167915,3187.854069,5000.0,6.0
C11791,10.118033,0.0,197.521871,648.301187,1500.0,0.0
C11792,103.629108,1106.62,0.0,1343.8936529999999,6000.0,25.0
C11794,993.027484,0.0,1586.6122560000001,2185.3774559999997,1200.0,0.0
C11795,4226.501257,4900.0,980.8795539999999,615.4509019999999,10500.0,7.0
C11796,1118.086877,128.8,0.0,277.766526,1200.0,2.0
C11797,555.1310269999999,1586.45,0.0,3219.285764,5500.0,51.0
C11798,1133.572488,4063.49,391.73075,4936.506976,1600.0,44.0
C11799,3646.0446100000004,0.0,949.437186,975.508088,8000.0,0.0
C11800,3790.9146630000005,2655.68,6263.883768,6173.165264,8300.0,111.0
C11801,340.082231,3177.21,0.0,2658.629277,7500.0,19.0
C11802,11.249863000000001,137.84,0.0,234.444295,10000.0,3.0
C11803,108.548004,1099.19,0.0,1181.3164689999999,4000.0,25.0
C11804,601.68828,1358.2,0.0,310.912113,1500.0,26.0
C11805,2529.016337,1040.74,0.0,1746.0185370000002,2500.0,28.0
C11806,306.90901,2768.93,0.0,2605.175646,10500.0,23.0
C11807,14.203160999999998,117.0,0.0,346.311752,7950.0,4.0
C11808,3387.9395600000003,391.14,987.378841,889.8643199999999,7000.0,15.0
C11809,26.247988,0.0,2861.967408,0.0,3000.0,0.0
C11810,3961.649658,2280.0,0.0,2216.561982,4500.0,12.0
C11811,121.388989,783.83,315.342982,1778.9006980000001,7000.0,7.0
C11813,354.52749900000003,3751.42,0.0,4001.942901,9000.0,62.0
C11815,5337.987139,2545.37,994.391034,1663.976007,13500.0,21.0
C11816,4210.323012,1210.31,1817.3215149999999,8138.429479,7500.0,52.0
C11817,890.275144,435.14,0.0,3334.754054,1800.0,7.0
C11818,1740.169093,276.72,0.0,667.764492,1800.0,15.0
C11820,4603.402061,0.0,7665.092756,9874.465723000001,14000.0,0.0
C11821,18.150347,119.8,0.0,297.276499,4500.0,4.0
C11822,2833.613641,1387.52,1442.587409,1564.459934,3000.0,20.0
C11823,1547.714145,2476.31,0.0,4061.4898700000003,3500.0,82.0
C11824,144.346693,1976.32,0.0,1828.1169149999998,4500.0,28.0
C11826,926.341558,45.65,0.0,1293.650192,1000.0,1.0
C11828,1238.932482,280.09,0.0,1575.4571640000001,1500.0,12.0
C11829,5681.962807,523.19,1116.370312,2167.8225260000004,11500.0,8.0
C11830,1269.019947,445.46,0.0,2875.9997280000002,2600.0,13.0
C11831,1592.48626,1449.48,0.0,1695.90191,10500.0,19.0
C11832,9502.256762,2776.09,0.0,4177.324826,10500.0,36.0
C11833,57.416261999999996,685.0,0.0,559.8139639999999,1200.0,12.0
C11834,2303.9562339999998,0.0,5585.815801,331.450159,6000.0,0.0
C11835,2286.9003,4536.48,0.0,5981.014712,4000.0,37.0
C11836,1058.369265,0.0,1353.576787,1381.061656,1500.0,0.0
C11837,4803.122987,0.0,1692.5207030000001,1089.772516,8500.0,0.0
C11839,3.122949,0.0,317.505521,559.4998889999999,2500.0,0.0
C11840,1053.639683,1027.01,314.032321,1181.14154,2200.0,8.0
C11842,80.55139,2132.7,0.0,1731.530778,10000.0,38.0
C11843,1308.786637,0.0,99.670323,528.262752,1500.0,0.0
C11844,6224.464489,4439.11,0.0,2546.344149,6500.0,59.0
C11845,874.203747,232.8,331.57572000000005,1473.641228,3000.0,5.0
C11846,1329.443468,0.0,1024.3514289999998,684.599962,1800.0,0.0
C11847,4372.395867,569.91,520.8446730000001,1345.099869,4500.0,5.0
C11848,4473.4395810000005,656.2,117.482021,1481.910221,4500.0,12.0
C11849,1127.607606,0.0,271.093275,662.3873309999999,8500.0,0.0
C11850,1194.651852,322.29,0.0,482.35554800000006,1200.0,13.0
C11851,291.991838,2971.56,0.0,2238.594868,13500.0,31.0
C11852,2929.7479829999997,376.04,0.0,1037.958748,3000.0,8.0
C11853,16.005542000000002,151.33,0.0,450.83685,5000.0,3.0
C11854,6937.806466,339.75,0.0,2163.154746,10500.0,3.0
C11855,7888.028118000001,0.0,1282.985376,1685.554741,12000.0,0.0
C11856,1020.292184,1788.1,0.0,492.18472199999997,1500.0,22.0
C11857,4751.924842,1394.93,0.0,2635.439016,5000.0,37.0
C11858,2270.955171,25.26,452.80365700000004,503.196519,3100.0,1.0
C11859,2377.7592449999997,0.0,943.90775,4119.519203,6500.0,0.0
C11860,1473.902933,0.0,163.855122,340.239419,1500.0,0.0
C11861,6853.020124,0.0,2529.9015870000003,1863.4044420000002,7500.0,0.0
C11862,1527.644591,0.0,210.417767,540.4061469999999,1700.0,0.0
C11863,1611.475175,807.72,0.0,1019.4548189999999,1500.0,36.0
C11864,344.591662,519.0,2865.942873,663.651176,4000.0,1.0
C11865,2021.641161,363.18,0.0,704.24077,2000.0,13.0
C11866,102.228073,1074.29,0.0,1075.3176429999999,5000.0,21.0
C11867,1407.26415,151.64,0.0,337.890842,1500.0,1.0
C11868,2158.419812,154.53,879.540473,664.1121929999999,2500.0,8.0
C11869,1492.4333960000001,99.75,0.0,2224.187609,6000.0,3.0
C11870,5193.661885,0.0,1682.146822,2422.095104,5500.0,0.0
C11871,1885.547591,0.0,3197.181617,8559.584636,8000.0,0.0
C11872,54.842927,105.0,0.0,329.58282599999995,4000.0,1.0
C11873,2125.107734,663.04,1953.1925579999997,560.757972,2500.0,24.0
C11874,102.832194,1067.85,0.0,1480.49182,10000.0,21.0
C11875,1628.609633,1340.83,0.0,586.263693,2000.0,28.0
C11876,1733.6829100000002,100.0,270.57595,689.279807,1700.0,1.0
C11878,3541.960207,0.0,1853.517071,789.692304,4000.0,0.0
C11879,1.420316,0.0,94.535691,0.0,1200.0,0.0
C11880,2447.783112,431.96,0.0,740.165746,2500.0,9.0
C11881,94.280326,846.06,0.0,922.7149699999999,9000.0,21.0
C11882,1628.591333,361.0,291.278909,1018.197785,1800.0,20.0
C11883,396.667584,2559.41,0.0,827.889811,4000.0,8.0
C11884,5036.762745,3393.73,0.0,1331.175753,10000.0,71.0
C11885,248.24395800000002,0.0,1423.5276279999998,181.018701,3500.0,0.0
C11886,109.417101,1219.85,172.656204,2250.036431,5000.0,23.0
C11887,4624.4117240000005,2537.67,0.0,1045.881353,7000.0,39.0
C11888,491.605909,747.55,0.0,282.956764,2500.0,9.0
C11889,5329.815675,674.85,1129.296969,1390.662933,5500.0,24.0
C11890,10.486808,241.27,0.0,557.897488,2500.0,1.0
C11892,4402.354047,0.0,2117.809244,1030.1201130000002,5000.0,0.0
C11893,7283.579076000001,209.07,7545.629864,1543.541917,11500.0,1.0
C11894,30.859227,415.04,0.0,485.108353,7500.0,6.0
C11895,112.87035,918.6,0.0,1129.696171,7500.0,17.0
C11896,7390.19856,612.1,2735.148792,1920.4577600000002,12000.0,25.0
C11897,1274.142457,5219.95,0.0,3984.4289299999996,7500.0,66.0
C11898,644.112226,638.61,0.0,2529.45977,12000.0,12.0
C11899,91.231825,736.91,0.0,960.373775,6000.0,8.0
C11900,915.7177029999999,55.49,0.0,1221.5136519999999,1000.0,7.0
C11901,1216.5949269999999,878.64,155.804123,654.24428,1200.0,20.0
C11902,5941.271179,279.36,905.9828259999999,3140.402423,6000.0,16.0
C11903,3817.693096,4974.27,0.0,6752.531183,5000.0,33.0
C11904,0.0,369.36,0.0,431.443959,1500.0,12.0
C11905,1276.941373,2196.54,0.0,1410.0098130000001,1000.0,44.0
C11906,8099.879298999999,2352.0,389.68016600000004,1863.944131,12500.0,50.0
C11907,86.694598,0.0,465.45599500000003,543.82992,1500.0,0.0
C11908,78.910866,828.14,0.0,903.603701,2600.0,9.0
C11909,52.776167,508.94,0.0,478.83359400000006,3000.0,12.0
C11910,109.140973,319.62,0.0,597.96043,3500.0,13.0
C11911,2586.5339329999997,400.0,0.0,886.6636679999999,3000.0,1.0
C11913,2539.279598,820.42,879.3248560000001,757.327536,3000.0,19.0
C11914,2154.354852,104.0,91.406322,732.471319,6000.0,1.0
C11915,2720.959921,66.49,457.61110199999996,967.657856,3000.0,3.0
C11916,693.643988,358.91,0.0,338.79121000000004,5000.0,39.0
C11917,3414.7802659999998,0.0,8264.603438,718.9510700000001,9000.0,0.0
C11918,3478.0700409999995,2465.92,90.363202,955.30285,12000.0,41.0
C11919,6378.276044,0.0,4169.593183,1376.6883050000001,10500.0,0.0
C11920,33.07464,286.4,91.341961,435.600387,8500.0,6.0
C11921,366.68899,653.21,0.0,276.166583,3000.0,30.0
C11922,245.17692000000002,2481.64,0.0,2261.352187,4000.0,41.0
C11924,786.4830860000001,226.9,666.779555,1391.0689320000001,1200.0,25.0
C11925,7.03142,502.33,0.0,844.1204019999999,2500.0,5.0
C11926,4379.0155780000005,996.64,3632.1372189999997,2034.929239,14500.0,27.0
C11927,167.757298,320.72,0.0,863.4858640000001,1200.0,20.0
C11928,1199.555426,0.0,2831.836214,707.767429,3000.0,0.0
C11929,5774.207136,2102.51,3536.3204020000003,4711.567357,15000.0,37.0
C11930,41.461969,550.08,0.0,1104.875573,6000.0,4.0
C11931,1383.161918,0.0,55.212258999999996,276.630198,1500.0,0.0
C11932,2572.878701,3975.0,0.0,2386.9825920000003,4000.0,5.0
C11933,177.556406,2228.35,0.0,1842.3405239999997,12000.0,29.0
C11934,538.995587,0.0,2156.577132,3303.660591,1200.0,0.0
C11935,92.816307,345.66,0.0,383.914659,1000.0,10.0
C11936,1247.423771,0.0,503.56216399999994,721.897274,1500.0,0.0
C11937,911.2980359999999,954.15,0.0,283.608489,1200.0,12.0
C11938,98.427228,389.24,0.0,371.314009,8500.0,11.0
C11939,989.993863,0.0,1110.807913,240.088742,1200.0,0.0
C11940,69.352136,636.15,0.0,837.801642,10000.0,16.0
C11941,12.029327,581.21,0.0,1333.87748,4000.0,11.0
C11942,1265.781431,1585.79,0.0,338.977714,3000.0,22.0
C11943,3682.7684950000003,1194.15,1074.785954,2121.026757,4050.0,52.0
C11944,210.993146,90.51,0.0,1240.766161,6500.0,1.0
C11945,3171.1754100000003,109.16,4586.702891,598.08223,6000.0,1.0
C11946,311.121985,744.09,0.0,652.0021879999999,7500.0,19.0
C11947,3310.5738079999996,717.14,0.0,1372.959063,12500.0,7.0
C11948,408.948673,0.0,1871.859929,3902.3766880000003,10000.0,0.0
C11949,131.342635,1160.65,0.0,1113.4086539999998,13000.0,8.0
C11950,365.005559,421.04,0.0,1386.413639,4000.0,6.0
C11951,26.599992999999998,329.38,0.0,1034.7342,10500.0,7.0
C11952,1117.461472,0.0,1377.1912849999999,171.69419399999998,1500.0,0.0
C11953,26.216029,615.16,0.0,1560.0477039999998,14000.0,44.0
C11954,1106.697298,1260.13,0.0,1556.574701,6500.0,3.0
C11956,1722.9100579999997,45.45,1654.2121849999999,511.525617,4000.0,2.0
C11957,1672.969871,0.0,74.812657,341.940624,2100.0,0.0
C11958,1333.896193,233.31,1432.955059,310.700827,1500.0,7.0
C11959,1329.826951,1304.96,18.427395,625.414678,7500.0,7.0
C11960,117.063942,1035.05,0.0,1336.493092,3000.0,10.0
C11961,559.151424,94.0,0.0,254.733329,5500.0,3.0
C11962,10.160744000000001,82.04,0.0,139.914571,2000.0,6.0
C11963,5206.452425,0.0,3256.756231,996.1827119999999,9500.0,0.0
C11964,2623.967336,3005.89,0.0,1245.2012029999999,5500.0,40.0
C11965,2297.324675,4474.43,1508.5264869999999,9481.484058,5500.0,44.0
C11966,7248.040967,0.0,3990.9637810000004,2645.690806,8500.0,0.0
C11967,1917.977989,0.0,6022.786892,7189.6957569999995,6500.0,0.0
C11968,206.37631399999998,1886.21,0.0,2089.598011,3000.0,65.0
C11969,5283.566994,202.31,1564.285475,1384.838966,9500.0,5.0
C11970,102.055178,999.19,0.0,2181.215224,7500.0,16.0
C11971,3360.689054,794.1,8095.180408,4897.570343,9500.0,10.0
C11972,1046.7874769999999,517.08,0.0,477.482016,1200.0,13.0
C11973,869.091492,438.22,0.0,336.521212,3000.0,6.0
C11975,1856.325339,670.5,5603.126858,9221.922948000001,7000.0,9.0
C11976,127.240494,760.36,0.0,371.387459,2500.0,17.0
C11977,2282.814895,1522.72,1905.919704,4419.287987,9500.0,38.0
C11978,859.07875,0.0,909.9866279999999,1408.880515,3500.0,0.0
C11979,5403.208353,1085.85,1252.18184,1572.554124,6000.0,19.0
C11980,1941.539209,1366.74,0.0,495.13341299999996,6300.0,20.0
C11981,5418.305735,0.0,5051.791781,1476.335057,8000.0,0.0
C11983,1224.513636,529.34,1108.666511,467.463129,1200.0,17.0
C11984,817.793943,478.28,945.5475560000001,635.314875,2400.0,7.0
C11985,4382.112084,294.75,4945.02074,6445.786897,4000.0,11.0
C11986,9264.786223000001,0.0,4158.61262,2535.922657,9500.0,0.0
C11987,6512.478876,98.0,3320.07679,1304.362846,7000.0,1.0
C11988,31.941802000000003,417.96,0.0,472.60055,2000.0,13.0
C11989,30.863497,143.36,736.547491,1377.984542,1500.0,8.0
C11990,1469.720674,0.0,170.376441,395.486928,1500.0,0.0
C11991,332.888212,419.56,0.0,473.166128,3000.0,26.0
C11992,2421.943818,612.0,2197.163192,2483.286273,2500.0,14.0
C11993,2200.566765,296.4,0.0,631.025111,6000.0,12.0
C11994,1719.310566,0.0,259.91508,458.84129800000005,1950.0,0.0
C11995,2247.126627,0.0,6634.23196,316.025009,7000.0,0.0
C11996,1663.967468,0.0,2123.721395,1566.483167,2500.0,0.0
C11997,1402.776239,0.0,36.202957,152.324616,1500.0,0.0
C11998,9459.138771,878.11,5247.419951,1987.085155,15000.0,16.0
C12000,113.70314199999999,0.0,498.463933,851.6372269999999,6500.0,0.0
C12001,168.539199,176.73,0.0,197.074177,5000.0,4.0
C12002,662.022698,280.0,2276.320971,1914.0382969999998,3000.0,1.0
C12004,1302.78269,45.65,0.0,351.86426600000004,1500.0,1.0
C12005,517.118528,280.24,1295.2460939999999,6684.559773,11000.0,2.0
C12007,6537.800686,1885.94,2099.802521,1625.320799,8500.0,29.0
C12008,1308.302091,918.67,0.0,258.034145,1800.0,22.0
C12009,1009.062757,702.4,0.0,1184.723606,7500.0,28.0
C12010,8.286935,125.0,0.0,125.14004299999999,3000.0,10.0
C12011,151.006318,1455.97,0.0,1380.9042060000002,1800.0,39.0
C12012,2062.665478,518.17,1257.2411769999999,1049.378278,4000.0,35.0
C12013,3666.676179,0.0,2461.891684,674.881553,4000.0,0.0
C12014,1764.908055,0.0,1552.8329509999999,5126.650633,3666.666667,0.0
C12015,2919.796228,217.9,0.0,832.6876490000001,7500.0,25.0
C12016,1925.094714,5189.51,0.0,5851.064420000001,7500.0,102.0
C12017,5291.221238,2090.47,1153.665768,1718.461993,15000.0,21.0
C12018,107.13002,15.4,182.66132,255.103798,200.0,1.0
C12019,124.285688,662.4,0.0,367.25869500000005,1000.0,23.0
C12020,6727.539698999999,711.72,6498.711722,1303.904127,8500.0,23.0
C12021,3007.4700550000002,102.48,0.0,561.592591,3000.0,28.0
C12022,5715.854635000001,2173.99,0.0,1828.965006,8500.0,33.0
C12023,274.038592,286.19,0.0,911.371697,1700.0,7.0
C12025,1075.825135,32.0,1859.4210600000001,2266.903508,9000.0,1.0
C12026,760.925748,360.0,3180.893742,2312.470872,5000.0,9.0
C12027,51.427334,486.01,0.0,544.044265,7000.0,13.0
C12028,1093.946163,0.0,18.482295999999998,276.73092,1200.0,0.0
C12029,1630.620638,0.0,381.541722,1117.714796,2100.0,0.0
C12030,78.09042600000001,243.48,0.0,152.754759,1500.0,12.0
C12031,3196.409012,2083.25,0.0,641.0339700000001,6000.0,22.0
C12032,447.64898700000003,17.8,2429.819782,9858.055448000001,2500.0,1.0
C12033,34.356451,266.25,0.0,338.565785,7500.0,5.0
C12034,1497.145968,0.0,4444.646514999999,2986.36061,2500.0,0.0
C12035,2156.616367,1695.0,90.775238,2194.901135,2000.0,10.0
C12036,2023.72438,1103.86,0.0,667.73252,6500.0,34.0
C12037,1454.551875,0.0,3853.3395119999996,555.202392,4000.0,0.0
C12038,107.80173799999999,922.64,0.0,912.762084,9500.0,16.0
C12039,4333.59727,333.08,72.04923199999999,1113.279765,12500.0,7.0
C12040,49.869884000000006,363.52,0.0,383.100848,9100.0,11.0
C12041,0.001289,96.12,0.0,102.848649,1500.0,10.0
C12042,360.77426299999996,2437.8,0.0,2204.789548,7500.0,30.0
C12043,2675.418129,55.0,315.402389,579.527874,3000.0,1.0
C12044,2004.2988440000001,1500.0,0.0,675.426241,3000.0,1.0
C12045,216.68565499999997,921.18,0.0,892.1460050000001,4500.0,9.0
C12047,2720.458647,0.0,707.984403,1462.710828,10000.0,0.0
C12048,113.122729,987.23,0.0,1081.54001,2500.0,17.0
C12049,610.678403,3724.25,72.477223,6486.900600999999,4000.0,39.0
C12050,2097.470969,0.0,1546.052817,510.12627699999996,3500.0,0.0
C12051,8435.192572,0.0,8419.833270000001,10720.57047,9000.0,0.0
C12052,1046.273731,420.89,0.0,616.193938,1000.0,13.0
C12053,1590.712709,674.57,0.0,830.768021,1600.0,11.0
C12055,1683.116573,98.0,240.304769,554.101761,1800.0,1.0
C12056,2097.603234,963.21,0.0,622.5422120000001,2100.0,11.0
C12057,1060.422892,161.5,765.748489,2333.389981,3700.0,3.0
C12058,3.03124,37.65,0.0,88.090034,7500.0,1.0
C12059,163.950974,1014.21,268.071098,938.36331,1500.0,20.0
C12060,2926.920514,1823.5,236.89889700000003,792.597997,7100.0,23.0
C12061,1502.44469,0.0,152.14064,404.150829,1600.0,0.0
C12062,74.825456,293.5,0.0,215.258602,1500.0,11.0
C12063,398.341908,0.0,3623.5833409999996,7705.864990000001,18000.0,0.0
C12064,9355.739389,0.0,2286.927789,2335.8873399999998,10000.0,0.0
C12065,1644.496393,0.0,156.097738,542.414342,1950.0,0.0
C12066,8084.624525,0.0,4713.978717,1910.8367690000002,11000.0,0.0
C12067,1418.2154970000001,1003.95,0.0,2218.323066,11000.0,15.0
C12068,828.596569,1115.0,0.0,268.295902,1800.0,1.0
C12069,4232.350593,32.35,0.0,1262.608728,14000.0,1.0
C12070,1184.588701,704.4,61.069589,810.831681,1200.0,21.0
C12071,3168.902659,0.0,3854.4411909999994,390.28911800000003,4200.0,0.0
C12072,497.72682699999996,1234.5,0.0,206.102367,3000.0,14.0
C12073,868.734126,463.01,546.682275,254.635576,1000.0,11.0
C12074,996.619846,581.8,0.0,2088.919798,8500.0,3.0
C12075,498.761608,1159.15,0.0,5978.8075770000005,4750.0,28.0
C12076,2551.023341,485.6,0.0,478.461522,4500.0,7.0
C12077,1899.2195140000001,0.0,3618.304773,7823.096006000001,8000.0,0.0
C12079,1780.299975,1907.96,727.608789,2766.13064,10000.0,36.0
C12080,133.926073,246.75,0.0,7103.026842,11000.0,5.0
C12081,2567.090886,1875.54,598.0354269999999,772.320791,3900.0,52.0
C12082,2522.043371,0.0,2504.271338,519.343097,7000.0,0.0
C12084,763.992973,245.0,0.0,1660.561025,1500.0,10.0
C12085,1193.4343119999999,689.4,0.0,328.171066,3500.0,12.0
C12086,1204.102388,1658.81,804.558218,3051.991292,1000.0,49.0
C12087,595.655746,6562.24,0.0,6240.58958,8000.0,114.0
C12088,3006.594256,9362.96,0.0,7079.1781,7500.0,103.0
C12089,3.307286,60.0,0.0,1042.001588,11000.0,1.0
C12090,53.697916000000006,114.49,0.0,0.0,7500.0,1.0
C12091,2583.717108,1497.02,1112.6473859999999,475.066734,4000.0,14.0
C12092,311.34155499999997,3721.39,0.0,4004.9055689999996,4000.0,26.0
C12093,556.43723,403.3,0.0,1318.460544,7500.0,14.0
C12094,876.577775,1029.94,0.0,2221.896121,2000.0,18.0
C12095,1666.224023,720.48,1143.146657,2473.6194960000003,2300.0,15.0
C12096,101.176482,807.66,0.0,699.466354,16000.0,11.0
C12097,5408.754166,1207.24,3064.470065,3130.304246,7000.0,18.0
C12098,1050.0850070000001,0.0,468.62985999999995,593.781355,1500.0,0.0
C12099,3811.587156,0.0,848.0328310000001,1431.650735,4500.0,0.0
C12100,1672.813954,299.83,113.72026100000001,559.7085490000001,1800.0,21.0
C12101,7105.801894,0.0,1648.096839,1400.282454,7500.0,0.0
C12102,2316.1109300000003,86.1,4106.834043,447.991795,4500.0,1.0
C12103,2377.742667,2527.04,2056.332882,1461.368469,5000.0,92.0
C12104,1178.90161,150.0,0.0,360.303696,1200.0,5.0
C12105,1007.3620080000001,469.92,0.0,716.423692,1000.0,12.0
C12107,1035.853615,69.0,1147.361897,1483.636625,1200.0,1.0
C12108,1709.6939559999998,2.0,5246.296449,4678.254753,2500.0,1.0
C12109,2744.473705,529.0,3082.913762,914.280246,6000.0,5.0
C12111,193.20781200000002,1937.7,0.0,2100.8028679999998,2000.0,30.0
C12112,4612.935167000001,158.2,5391.599959,756.247099,6000.0,3.0
C12113,1294.25883,0.0,92.841595,308.886492,1500.0,0.0
C12114,3462.47534,0.0,200.125461,5709.181577,4500.0,0.0
C12116,8.258214,92.46,0.0,127.082375,300.0,6.0
C12117,3474.9726119999996,324.18,0.0,950.7359550000001,9500.0,6.0
C12118,2928.480007,5747.76,0.0,4901.164291,8000.0,81.0
C12119,3433.295973,4342.07,0.0,3903.861413,11000.0,20.0
C12120,913.5207630000001,0.0,2768.8709059999996,384.80945499999996,3000.0,0.0
C12121,1262.645703,329.9,0.0,905.863527,1800.0,6.0
C12122,4196.43487,90.01,1804.826917,943.446254,8000.0,3.0
C12124,1051.484848,3805.44,0.0,3818.15076,1500.0,24.0
C12125,44.525353,554.16,292.924759,0.0,1200.0,3.0
C12127,137.775633,0.0,1936.2054059999998,2489.260383,3000.0,0.0
C12128,2550.025268,0.0,4946.958466,266.472386,10000.0,0.0
C12129,2828.765822,19.98,0.0,593.220384,5500.0,2.0
C12130,1452.4697210000002,205.89,0.0,501.655195,1600.0,3.0
C12131,2796.379188,44.7,4765.916305,7821.035048999999,9000.0,2.0
C12132,1414.8781060000001,98.08,0.0,523.235492,1500.0,3.0
C12134,482.79901500000005,4240.41,0.0,6360.427012,6000.0,4.0
C12135,291.51074500000004,698.91,79.010038,684.6991019999999,5000.0,38.0
C12136,4955.580535,0.0,3481.5296350000003,1252.775151,6500.0,0.0
C12137,876.3664890000001,4537.12,0.0,2689.043472,2500.0,56.0
C12138,3250.621234,247.31,823.112588,1016.4905449999999,4000.0,7.0
C12139,8.048086,55.5,0.0,318.843744,1200.0,2.0
C12140,788.9737,4574.79,2604.900847,5097.91073,9500.0,46.0
C12141,1364.528932,0.01,5567.596649,4022.440372,3000.0,1.0
C12142,25.35204,355.16,0.0,357.776573,2500.0,12.0
C12143,2986.4224059999997,5132.08,0.0,11454.46623,10000.0,66.0
C12144,1389.583627,712.87,0.0,801.18565,4500.0,1.0
C12145,8636.950854,972.09,2590.575082,2025.270282,10500.0,26.0
C12146,7698.663006999999,673.15,6076.961711,1907.16983,12000.0,14.0
C12147,1998.339616,2238.0,0.0,1985.047114,6500.0,22.0
C12148,2048.573881,3111.44,0.0,1648.50704,6000.0,50.0
C12149,463.512203,0.0,1166.9827109999999,932.601452,7500.0,0.0
C12150,1109.911791,3150.0,0.0,2694.972436,2500.0,14.0
C12151,1073.42481,57.0,0.0,295.373115,1200.0,3.0
C12152,3386.490883,560.98,2008.153534,1039.000037,10100.0,20.0
C12153,1681.1628699999999,1138.85,4044.377495,3763.2402939999997,4500.0,5.0
C12155,840.50105,0.0,1820.4933579999997,805.79629,6500.0,0.0
C12156,7506.908598999999,465.36,1609.506076,1772.157134,12000.0,4.0
C12157,231.983056,0.0,1434.1385109999999,2456.797947,1500.0,0.0
C12159,981.098292,180.0,0.0,330.620032,1000.0,12.0
